Sample,Family,Count
P174,22001088|AAM88297_1|1|1|agg3B|agg3B||1|||aggregative_adherence_fimbria_3_minor_subunit_Agg3B,0.334136706
P174,284924606|CBG27784_1|1|1|aafB|aafB||1|||aggregative_adherence_fimbria_II_minor_subunit_AafB,1.98491422
P174,284924615|CBG27798_1|1|1|aafD|aafD||1|||aggregative_adherence_fimbria_II_chaperone_AafD,2.575484953
P174,284924624|CBG27812_1|1|1|aar|aar||1|||AggR-activated_transcriptional_regulator_Aar,1.927499346
P174,291431185|EFF04178_1|1|1|emrD|emrD|efflux|1|EFFLUX|EFFLUX|multidrug_efflux_MFS_transporter_EmrD,4.485142709
P174,300492223|ADK23698_1|1|1|qacR|qacR||1|QUATERNARY_AMMONIUM|QUATERNARY_AMMONIUM|multidrug-binding_transcriptional_regulator_QacR,3.401233221
P174,3095184|AAC26634_1|1|1|pet|pet||1|||serine_protease_autotransporter_toxin_Pet,1.851011277
P174,325048858|BAJ79293_1|1|1|aafA|aafA||1|||aggregative_adherence_fimbria_II_major_subunit_AafA,4.099148609
P174,445994192|WP_000072047_1|1|1|gyrB|gyrB|mutation|2|||DNA_topoisomerase_(ATP-hydrolyzing)_subunit_B_GyrB,11.66137104
P174,446097880|WP_000175735_1|1|1|dfrS1|dfrC|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrS1,9.717809203
P174,446117463|WP_000195318_1|1|1|parE|parE|mutation|2|||DNA_topoisomerase_IV_subunit_B_ParE,34.98411313
P174,446185243|WP_000263098_1|1|1|rpoB|rpoB|mutation|2|||DNA-directed_RNA_polymerase_subunit_beta_RpoB,26.91085625
P174,446300587|WP_000378442_1|1|1|emrR|emrR|mutation|2|||multidrug_efflux_transporter_EmrAB_transcriptional_repressor_EmrR,9.717809203
P174,446414428|WP_000492283_1|1|1|tet(K)|tet(K)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(K),10.6012464
P174,446602081|WP_000679427_1|1|1|qacEdelta1|qacE_gen|efflux|2|QUATERNARY_AMMONIUM|QUATERNARY_AMMONIUM|quaternary_ammonium_compound_efflux_SMR_transporter_QacE_delta_1,385.722273
P174,446655928|WP_000733274_1|1|1|blaZ|blaZ|hydrolase|2|BETA-LACTAM|BETA-LACTAM|penicillin-hydrolyzing_class_A_beta-lactamase_BlaZ,1.388258458
P174,446687385|WP_000764731_1|1|1|folP|folP|mutation|2|||dihydropteroate_synthase_FolP,8.970285418
P174,446733577|WP_000810833_1|1|1|erm(A)|erm(A)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(A),14.84174496
P174,447178610|WP_001255866_1|1|1|ant(6)-Ia|ant(6)-Ia|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_nucleotidyltransferase_ANT(6)-Ia,11.66137104
P174,447178612|WP_001255868_1|1|1|aadE|aadE|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_6-adenylyltransferase_AadE,12.30586823
P174,447207400|WP_001284656_1|1|1|blaI_of_Z|blaI_of_Z|regulation|2|BETA-LACTAM|BETA-LACTAM|penicillinase_repressor_BlaI,1.410649723
P174,487566233|WP_001718014_1|1|1|fabG|fabG|mutation|2|||beta-ketoacyl-ACP_reductase_FabG,8.970285418
P174,488251003|WP_002322211_1|1|1|dfrF|dfrF|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrF,99.95460895
P174,488673313|WP_002602099_1|1|1|tet(32)|tet(32)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(32),13.45542813
P174,488961139|WP_002872163_1|1|1|tet(O_M_O)|tet(O_M_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_M_O),104.9523394
P174,489103457|WP_003013318_1|1|1|aadS|aadS|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_6-adenylyltransferase_AadS,101.0652157
P174,49282|CAA77936_1|1|1|SMR_efflux_emrE|SMR_efflux_emrE|efflux|1|EFFLUX|EFFLUX|multidrug_efflux_SMR_transporter_EmrE,2.159513156
P174,493602755|WP_006555379_1|1|1|blaACI-1|blaACI|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_A_beta-lactamase_ACI-1,1.619634867
P174,499327877|WP_011018369_1|1|1|erm(B)|erm(B)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B),24.69466809
P174,499413378|WP_011100845_1|1|1|erm(T)|erm(T)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(T),44.85142709
P174,499446086|WP_011133550_1|1|1|erm(33)|erm(33)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(33),81.62959731
P174,499589362|WP_011270145_1|1|1|sul2|sul2|insensitivity|2|SULFONAMIDE|SULFONAMIDE|sulfonamide-resistant_dihydropteroate_synthase_Sul2,1.766874401
P174,501846383|WP_012655884_1|1|2|aac(6_)-Ie|aac(6_)-Ie|acetyltransferase|2|AMIKACIN_KANAMYCIN_TOBRAMYCIN|AMINOGLYCOSIDE|bifunctional_aminoglycoside_N-acetyltransferase_AAC(6_)-Ie_aminoglycoside_O-phosphotransferase_APH(2__)-Ia,12.95707894
P174,505385954|WP_015573056_1|1|1|tet(O_32_O)|tet(O_32_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_32_O),23.32274209
P174,557272689|WP_000623140_1|1|1|ptsI|ptsI|mutation|2|||phosphoenolpyruvate--protein_phosphotransferase_PtsI,8.970285418
P174,557273135|WP_000633668_1|1|1|uhpA|uhpA|mutation|2|||DNA-binding_response_regulator_UhpA,2.045854569
P174,557273138|WP_000879194_1|1|1|uhpT|uhpT|mutation|2|||hexose_phosphate_transporter_UhpT,8.970285418
P174,674300809|WP_000357259_1|1|1|murA|murA|mutation|2|||UDP-N-acetylglucosamine_1-carboxyvinyltransferase_MurA,4.485142709
P174,73856581|AAZ89288_1|1|1|senB|senB||1|||enterotoxin_production-related_protein_TieB,2.024543584
P174,750279685|WP_040564913_1|1|1|catA13|catA13|acetyltransferase|2|CHLORAMPHENICOL|PHENICOL|type_A-13_chloramphenicol_O-acetyltransferase,8.245413869
P174,805306315|WP_046095284_1|1|1|aac(3)-XI|aac(3)-XI|acetyltransferase|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|aminoglycoside_N-acetyltransferase_AAC(3)-XI,77.74247362
P174,85676145|BAE77395_1|1|1|fieF|fieF||1|||CDF_family_cation-efflux_transporter_FieF,2.286543342
P174,85676543|BAE77793_1|1|1|arsR_K-12|arsR_K-12||1|ARSENIC|ARSENIC|As(III)-sensing_metalloregulatory_transcriptional_repressor_ArsR,2.990095139
P174,87081927|WP_000843414_1|1|1|marR|marR|mutation|2|||transcriptional_regulator_MarR,1.851011277
P174,91070941|ABE05822_1|1|1|fdeC|fdeC||1|||intimin-like_adhesin_FdeC,8.970285418
P174,gb|AAC74149_2|ARO_3001216|mdtH__Escherichia_coli,1.619634867
P174,gb|AAC75089_1|ARO_3003577|ugd__Escherichia_coli,1.554849472
P174,gb|AAC75136_1|ARO_3000793|mdtB__Escherichia_coli,34.98411313
P174,gb|AAC75429_1|ARO_3000833|evgS__Escherichia_coli,11.66137104
P174,gb|AAC75733_1|ARO_3000074|emrB__Escherichia_coli,8.970285418
P174,gb|AAC76296_1|ARO_3000656|AcrS__Escherichia_coli,4.459864127
P174,gb|AAC76297_1|ARO_3000499|AcrE__Escherichia_coli,4.485142709
P174,gb|AAC76539_1|ARO_3000796|mdtF__Escherichia_coli,8.970285418
P174,gb|AAS13767_1|ARO_3003839|Mrx__Aeromonas_hydrophila_,10.36566315
P174,gb|ACN32294_1|ARO_3000237|TolC__Escherichia_coli_,8.970285418
P174,gb|ACT97371_1|ARO_3003097|CfxA6__uncultured_organism_,168.4420262
P174,gb|ADP36409_1|ARO_3003730|Bbif_ileS_MUP__Bifidobacterium_bifidum,89.70285418
P174,gb|ANK04027_1|ARO_3003838|gadW__Escherichia_coli,2.13317763
P174,gb|BAA11236_1|ARO_3000206|emrK__Escherichia_coli_,1.336546824
P174,gb|BAB36671_1|ARO_3000832|evgA__Escherichia_coli,2.286543342
P174,gb|BAE77778_1|ARO_3000508|gadX__Escherichia_coli,1.731886789
P174,gb|BAE77781_1|ARO_3000795|mdtE__Escherichia_coli,2.045854569
P174,gb|BAE78084_1|ARO_3003548|mdtN__Escherichia_coli,8.970285418
P174,gb|BAE78116_1|ARO_3003576|eptA__Escherichia_coli,8.970285418
P174,gb|CAA79727_1|ARO_3000191|tet(Q)__Bacteroides_fragilis_,100.607907
P174,gb|EGP45230_2|ARO_3004142|OprZ__Achromobacter_insuavis,1.21472615
P174,gb|EGP45231_1|ARO_3004144|AxyY__Achromobacter_insuavis,0.787930476
P174,gb|VWQ00850_1|ARO_3003843|leuO__Escherichia_coli_,3.109698945
P176,0|WP_003434229_1|1|1|gyrB|gyrB|mutation|2|||DNA_topoisomerase_(ATP-hydrolyzing)_subunit_B_GyrB,13.93764548
P176,1028082228|WP_063841495_1|1|1|aph(3_)-IIIa|aph(3_)-IIIa|phosphotransferase|2|AMIKACIN_KANAMYCIN|AMINOGLYCOSIDE|aminoglycoside_O-phosphotransferase_APH(3_)-IIIa,50.13680806
P176,1028083027|WP_063842183_1|1|1|aph(6)-Id|aph(6)-Id|phosphotransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_O-phosphotransferase_APH(6)-Id,2.732871663
P176,1028084269|WP_063843237_1|1|1|cfxA|cfxA|hydrolase|2|BETA-LACTAM|BETA-LACTAM|broad-spectrum_class_A_beta-lactamase_CfxA,29.56470254
P176,1028086394|WP_063844768_1|1|1|erm(C)|erm(C)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C),1.366435832
P176,1028086397|WP_063844771_1|1|1|erm(F)|erm(F)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(F),34.33912655
P176,1028086451|WP_063844825_1|1|1|erm(T)|erm(T)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(T),10.93148665
P176,1028086515|WP_063844889_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),209.0646822
P176,1028086520|WP_063844894_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),59.73276636
P176,1028097819|WP_063854492_1|1|1|nimD|nimD|nitroimidazole_reductase|2|NITROIMIDAZOLE|NITROIMIDAZOLE|5-nitroimidazole_reductase_NimD,11.15011639
P176,1028097903|WP_063854498_1|1|1|otr(A)|otr(A)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Otr(A),4.645881828
P176,1028098403|WP_063854934_1|1|1|sat4|sat4|acetyltransferase|2|STREPTOTHRICIN|STREPTOTHRICIN|streptothricin_N-acetyltransferase_Sat4,55.75058193
P176,1028099431|WP_063855880_1|1|1|tet(40)|tet(40)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(40),18.23617166
P176,1028099808|WP_063856080_1|1|1|tet(L)|tet(L)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(L),37.58940751
P176,1028099835|WP_063856107_1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M),794.4457925
P176,1028099865|WP_063856114_1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M),1170.762221
P176,1028100269|WP_063856404_1|1|1|tet(O)|tet(O)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(O),850.1963745
P176,1028100277|WP_063856412_1|1|1|tet(T)|tet(T)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(T),5.807352285
P176,1028100286|WP_063856421_1|1|1|tet(O_W_O)|tet(O_W_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_W_O),13.93764548
P176,1028100287|WP_063856422_1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W),139.3764548
P176,1028100594|WP_063856729_1|1|1|vanR-O|vanR-O|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-O,1.858352731
P176,1028105873|WP_063860896_1|1|1|blaOKP-A-1|blaOKP-A|hydrolase|2|BETA-LACTAM|BETA-LACTAM|broad-spectrum_class_A_beta-lactamase_OKP-A-1,13.93764548
P176,1028106392|WP_063861316_1|1|1|blaOXA-192|blaOXA-63_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-63_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-192,1.935784095
P176,1028110992|WP_063865204_1|1|1|cepA-29|cepA|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_A_beta-lactamase_CepA-29,7.335602886
P176,1092525475|WP_070509550_1|1|1|mef(H)|mef(H)|efflux|2|ERYTHROMYCIN|MACROLIDE|macrolide_efflux_MFS_transporter_Mef(H),92.91763655
P176,1231363816|WP_094309310_1|1|1|tet(X4)|tet(X4)|hydroxylation|2|TIGECYCLINE|TETRACYCLINE|tetracycline-inactivating_monooxygenase_Tet(X4),55.75058193
P176,1242498558|PBI24747_1|1|1|vanG-Cd|vanG-Cd|re-structuring_of_the_cell_wall|1|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--D-serine_ligase_VanG-Cd,1.620656451
P176,13774144|BAB43874_1|1|1|cadD|cadD||1|CADMIUM|CADMIUM|cadmium_resistance_transporter_CadD,0.929176366
P176,1789666|AAC76298_1|1|1|acrF|acrF|efflux|1|EFFLUX|EFFLUX|multidrug_efflux_RND_transporter_permease_subunit_AcrF,5.360632878
P176,1988761213|WP_204313008_1|1|1|tet(O_W)|tet(O_W)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_W),153.3141003
P176,20152201|BAB89353_1|1|1|fieF|fieF||1|||CDF_family_cation-efflux_transporter_FieF,5.360632878
P176,291431185|EFF04178_1|1|1|emrD|emrD|efflux|1|EFFLUX|EFFLUX|multidrug_efflux_MFS_transporter_EmrD,5.360632878
P176,446733577|WP_000810833_1|1|1|erm(A)|erm(A)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(A),177.6697838
P176,447178608|WP_001255864_1|1|1|ant(6)-Ia|ant(6)-Ia|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_nucleotidyltransferase_ANT(6)-Ia,55.75058193
P176,447178610|WP_001255866_1|1|1|ant(6)-Ia|ant(6)-Ia|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_nucleotidyltransferase_ANT(6)-Ia,69.68822741
P176,447178612|WP_001255868_1|1|1|aadE|aadE|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_6-adenylyltransferase_AadE,68.32415158
P176,447207400|WP_001284656_1|1|1|blaI_of_Z|blaI_of_Z|regulation|2|BETA-LACTAM|BETA-LACTAM|penicillinase_repressor_BlaI,1.124003668
P176,488251003|WP_002322211_1|1|1|dfrF|dfrF|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrF,69.68822741
P176,488673313|WP_002602099_1|1|1|tet(32)|tet(32)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(32),53.60632878
P176,488961139|WP_002872163_1|1|1|tet(O_M_O)|tet(O_M_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_M_O),627.1940467
P176,492333575|WP_005812825_1|1|1|nimJ|nimJ|nitroimidazole_reductase|2|NITROIMIDAZOLE|NITROIMIDAZOLE|5-nitroimidazole_reductase_NimJ,37.16705462
P176,499446086|WP_011133550_1|1|1|erm(33)|erm(33)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(33),27.87529097
P176,500706243|WP_011977799_1|1|1|dfrA4|dfrA4|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrA4,0.141355431
P176,501846383|WP_012655884_1|1|2|aac(6_)-Ie|aac(6_)-Ie|acetyltransferase|2|AMIKACIN_KANAMYCIN_TOBRAMYCIN|AMINOGLYCOSIDE|bifunctional_aminoglycoside_N-acetyltransferase_AAC(6_)-Ie_aminoglycoside_O-phosphotransferase_APH(2__)-Ia,18.58352731
P176,505385954|WP_015573056_1|1|1|tet(O_32_O)|tet(O_32_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_32_O),69.68822741
P176,557272689|WP_000623140_1|1|1|ptsI|ptsI|mutation|2|||phosphoenolpyruvate--protein_phosphotransferase_PtsI,5.360632878
P176,696257482|WP_032835180_1|1|1|blaOXA-85|blaOXA-85_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-85,5.575058193
P176,85676543|BAE77793_1|1|1|arsR_K-12|arsR_K-12||1|ARSENIC|ARSENIC|As(III)-sensing_metalloregulatory_transcriptional_repressor_ArsR,3.573755252
P176,gb|AAC75137_1|ARO_3000794|mdtC__Escherichia_coli,13.93764548
P176,gb|AAC75314_1|ARO_3003578|PmrF__Escherichia_coli,0.967892047
P176,gb|AAC76297_1|ARO_3000499|AcrE__Escherichia_coli,10.72126576
P176,gb|ACT97371_1|ARO_3003097|CfxA6__uncultured_organism_,10.32418184
P176,gb|CAA79727_1|ARO_3000191|tet(Q)__Bacteroides_fragilis_,85.17450017
P180,0|WP_000506490_1|1|1|fabI|fabI|mutation|2|||enoyl-_acyl-carrier-protein__reductase_FabI,6.963863225
P180,0|WP_000977920_1|1|1|ompF|ompF|mutation|2|||outer_membrane_protein_F_OmpF,6.963863225
P180,0|WP_001157751_1|1|1|ompR|ompR|mutation|2|||two-component_system_response_regulator_OmpR,6.963863225
P180,1028081033|WP_063840416_1|1|1|aadA17|ant(3__)-Ia|nucleotidyltransferase|2|SPECTINOMYCIN_STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3__)-Ia_family_aminoglycoside_nucleotidyltransferase_AadA17,45.26511097
P180,1028081053|WP_063840436_1|1|1|aadA21|aadA21|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3__)-Ia_family_aminoglycoside_nucleotidyltransferase_AadA21,20.1178271
P180,1028081124|WP_063840507_1|1|1|ant(2__)-Ia|ant(2__)-Ia|nucleotidyltransferase|2|GENTAMICIN_KANAMYCIN_TOBRAMYCIN|AMINOGLYCOSIDE|aminoglycoside_nucleotidyltransferase_ANT(2__)-Ia,10.49625762
P180,1028082228|WP_063841495_1|1|1|aph(3_)-IIIa|aph(3_)-IIIa|phosphotransferase|2|AMIKACIN_KANAMYCIN|AMINOGLYCOSIDE|aminoglycoside_O-phosphotransferase_APH(3_)-IIIa,3.696650729
P180,1028083027|WP_063842183_1|1|1|aph(6)-Id|aph(6)-Id|phosphotransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_O-phosphotransferase_APH(6)-Id,3.550204782
P180,1028084269|WP_063843237_1|1|1|cfxA|cfxA|hydrolase|2|BETA-LACTAM|BETA-LACTAM|broad-spectrum_class_A_beta-lactamase_CfxA,152.2553732
P180,1028086397|WP_063844771_1|1|1|erm(F)|erm(F)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(F),27.55267624
P180,1028086505|WP_063844879_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),38.79866654
P180,1028086515|WP_063844889_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),298.7497324
P180,1028086520|WP_063844894_1|1|1|erm(X)|erm(X)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X),19.39933327
P180,1028096836|WP_063853554_1|1|1|mef(A)|mef(A)|efflux|2|ERYTHROMYCIN|MACROLIDE|macrolide_efflux_MFS_transporter_Mef(A),2.771333324
P180,1028097819|WP_063854492_1|1|1|nimD|nimD|nitroimidazole_reductase|2|NITROIMIDAZOLE|NITROIMIDAZOLE|5-nitroimidazole_reductase_NimD,8.44948738
P180,1028097903|WP_063854498_1|1|1|otr(A)|otr(A)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Otr(A),3.017674064
P180,1028098403|WP_063854934_1|1|1|sat4|sat4|acetyltransferase|2|STREPTOTHRICIN|STREPTOTHRICIN|streptothricin_N-acetyltransferase_Sat4,3.77209258
P180,1028099808|WP_063856080_1|1|1|tet(L)|tet(L)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(L),6.09021493
P180,1028099835|WP_063856107_1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M),751.400842
P180,1028099865|WP_063856114_1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M),760.4538642
P180,1028100269|WP_063856404_1|1|1|tet(O)|tet(O)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(O),289.6967102
P180,1028100277|WP_063856412_1|1|1|tet(T)|tet(T)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(T),64.12557387
P180,1028100286|WP_063856421_1|1|1|tet(O_W_O)|tet(O_W_O)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_W_O),54.31813316
P180,1028100287|WP_063856422_1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W),407.3859987
P180,1028100594|WP_063856729_1|1|1|vanR-O|vanR-O|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|vancomycin_resistance_response_regulator_transcription_factor_VanR-O,1.207069626
P180,1061418|AAB09628_1|1|1|arsC_gluta|arsC_gluta||1|ARSENATE|ARSENIC|glutaredoxin-dependent_arsenate_reductase,9.053022193
P180,1102724737|WP_071593233_1|1|1|blaOXA-539|blaOXA-2_fam|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|OXA-2_family_inhibitor-resistant_extended-spectrum_class_D_beta-lactamase_OXA-539,21.57636956
P180,1105502111|WP_071846263_1|1|1|ant(3__)-Ia|ant(3__)-Ia|nucleotidyltransferase|2|SPECTINOMYCIN_STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3__)-Ia_family_aminoglycoside_nucleotidyltransferase_AadA,45.26511097
P180,1105502117|WP_071846269_1|1|1|aadA13|aadA13|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3__)-Ia_family_aminoglycoside_nucleotidyltransferase_AadA13,9.053022193
P180,115500647|BAF33878_1|1|1|aggR|aggR||1|||aggregative_adherence_transcriptional_regulator_AggR,2.36449786
P180,1236597042|WP_094970923_1|1|1|basR|basR|mutation|2|||two-component_system_response_regulator_BasR,6.963863225
P180,12513986|AAG55323_1|1|1|iha|iha||1|||bifunctional_siderophore_receptor_adhesin_Iha,9.053022193
P180,1359448069|WP_105796499_1|1|1|blaPEN-A2|blaPEN-A|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_beta-lactamase_PEN-A2,0.603534813
P180,150393|AAB59075_1|1|1|merT|merT||1|MERCURY|MERCURY|mercuric_transport_protein_MerT,9.053022193
P180,150633|AAA98222_1|1|1|merT|merT||1|MERCURY|MERCURY|mercuric_transport_protein_MerT,0.603534813
P180,1509879089|WP_122634437_1|1|1|tet(W_N_W)|tet(W_N_W)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(W_N_W),135.7953329
P180,151181|AAA25803_1|1|1|copR|copR||1|COPPER|COPPER|heavy_metal_response_regulator_transcription_factor_CopR,1.810604439
P180,15528535|BAB64566_1|1|1|bexA|bexA|efflux|1|EFFLUX|EFFLUX|multidrug_efflux_MATE_transporter_BexA,4.115010088
P180,16128448|WP_000101737_1|1|1|acrR|acrR|mutation|2|||transcriptional_regulator_AcrR,0.887551195
P180,16131888|WP_000019358_1|1|1|soxS|soxS|mutation|2|||regulatory_protein_SoxS,2.514728387
P180,170518859|ACB17037_1|1|1|air|air||1|||inverse_autotransporter_adhesin_EaeX_Air,9.053022193
P180,1787413|AAC74250_1|1|1|ariR|ariR||1|||biofilm_acid-resistance_regulator_AriR,0.517315554
P180,1790498|WP_000412428_1|1|1|soxR|soxR|mutation|2|||redox-sensitive_transcriptional_activator_SoxR,6.963863225
P180,1988761213|WP_204313008_1|1|1|tet(O_W)|tet(O_W)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(O_W),153.9013773
P180,218434398|CAR15326_1|1|1|air|air||1|||inverse_autotransporter_adhesin_EaeX_Air,9.053022193
P180,22001087|AAM88296_1|1|1|agg3C|agg3C||1|||aggregative_adherence_fimbria_3_usher_protein_Agg3C,2.057505044
P180,22001088|AAM88297_1|1|1|agg3B|agg3B||1|||aggregative_adherence_fimbria_3_minor_subunit_Agg3B,1.037595667
P180,284924624|CBG27812_1|1|1|aar|aar||1|||AggR-activated_transcriptional_regulator_Aar,3.740918262
